"REF_DATE","GEO","DGUID","Owner-occupied property type","Owner characteristics at the property level","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Kitchener-Cambridge-Waterloo, census metropolitan area","2016S0503541","Total, all owner-occupied property types","Mix of resident and non-resident owners","Number of properties","Number","223","units","0","v1110052778","103.1.10.1","640","","","","0"
"2018","Kitchener-Cambridge-Waterloo, census metropolitan area","2016S0503541","Total, all owner-occupied property types","Mix of resident and non-resident owners","Percentage - Owner characteristics","Percent","239","units","0","v1110052779","103.1.10.2","0.6","","","","1"
"2018","Kitchener-Cambridge-Waterloo, census metropolitan area","2016S0503541","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110052781","103.1.10.4","323000","","","","0"
"2018","Kitchener-Cambridge-Waterloo, census metropolitan area","2016S0503541","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median total income of family","Dollars","81","units","0","v1110052783","103.1.10.6","75100","","","","0"
"2018","Kitchener-Cambridge-Waterloo, census metropolitan area","2016S0503541","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median ratio of assessment value to total income","Ratio","270","units","0","v1110052785","103.1.10.8","4.2","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all family categories","Number of properties","Number","223","units","0","v1110054386","110.1.1.1","105920","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all family categories","Percentage - Owner characteristics","Percent","239","units","0","v1110054387","110.1.1.2","100.0","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all family categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054389","110.1.1.4","248000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all family categories","Median total income of family","Dollars","81","units","0","v1110054391","110.1.1.6","90100","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all family categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054393","110.1.1.8","2.7","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Couple  family","Number of properties","Number","223","units","0","v1110054394","110.1.2.1","74340","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Couple  family","Percentage - Owner characteristics","Percent","239","units","0","v1110054395","110.1.2.2","70.2","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Couple  family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054397","110.1.2.4","266000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Couple  family","Median total income of family","Dollars","81","units","0","v1110054399","110.1.2.6","107000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Couple  family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054401","110.1.2.8","2.4","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Lone-parent family","Number of properties","Number","223","units","0","v1110054402","110.1.3.1","7680","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Lone-parent family","Percentage - Owner characteristics","Percent","239","units","0","v1110054403","110.1.3.2","7.3","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Lone-parent family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054405","110.1.3.4","219000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Lone-parent family","Median total income of family","Dollars","81","units","0","v1110054407","110.1.3.6","74300","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Lone-parent family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054409","110.1.3.8","2.9","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Other census family","Number of properties","Number","223","units","0","v1110054410","110.1.4.1","23900","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Other census family","Percentage - Owner characteristics","Percent","239","units","0","v1110054411","110.1.4.2","22.6","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Other census family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054413","110.1.4.4","209000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Other census family","Median total income of family","Dollars","81","units","0","v1110054415","110.1.4.6","51500","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Other census family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054417","110.1.4.8","3.9","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all pension income categories","Number of properties","Number","223","units","0","v1110054418","110.1.5.1","105900","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all pension income categories","Percentage - Owner characteristics","Percent","239","units","0","v1110054419","110.1.5.2","100.0","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all pension income categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054421","110.1.5.4","248000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all pension income categories","Median total income of family","Dollars","81","units","0","v1110054423","110.1.5.6","90100","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all pension income categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054425","110.1.5.8","2.7","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","One or more of the owners receives pension income","Number of properties","Number","223","units","0","v1110054426","110.1.6.1","45760","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","One or more of the owners receives pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110054427","110.1.6.2","43.2","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","One or more of the owners receives pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054429","110.1.6.4","243000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","One or more of the owners receives pension income","Median total income of family","Dollars","81","units","0","v1110054431","110.1.6.6","70600","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","One or more of the owners receives pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054433","110.1.6.8","3.4","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","None of the owners receive pension income","Number of properties","Number","223","units","0","v1110054434","110.1.7.1","60140","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","None of the owners receive pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110054435","110.1.7.2","56.8","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","None of the owners receive pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054437","110.1.7.4","253000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","None of the owners receive pension income","Median total income of family","Dollars","81","units","0","v1110054439","110.1.7.6","106000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","None of the owners receive pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054441","110.1.7.8","2.3","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all residency participation types","Number of properties","Number","223","units","0","v1110054442","110.1.8.1","105920","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all residency participation types","Percentage - Owner characteristics","Percent","239","units","0","v1110054443","110.1.8.2","100.0","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all residency participation types","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054445","110.1.8.4","248000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all residency participation types","Median total income of family","Dollars","81","units","0","v1110054447","110.1.8.6","90100","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Total, all residency participation types","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054449","110.1.8.8","2.7","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Resident owners only","Number of properties","Number","223","units","0","v1110054450","110.1.9.1","105220","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Resident owners only","Percentage - Owner characteristics","Percent","239","units","0","v1110054451","110.1.9.2","99.3","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Resident owners only","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054453","110.1.9.4","248000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Resident owners only","Median total income of family","Dollars","81","units","0","v1110054455","110.1.9.6","90300","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Resident owners only","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054457","110.1.9.8","2.7","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Mix of resident and non-resident owners","Number of properties","Number","223","units","0","v1110054458","110.1.10.1","700","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Mix of resident and non-resident owners","Percentage - Owner characteristics","Percent","239","units","0","v1110054459","110.1.10.2","0.7","","","","1"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110054461","110.1.10.4","243000","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median total income of family","Dollars","81","units","0","v1110054463","110.1.10.6","60300","","","","0"
"2018","London, census metropolitan area","2016S0503555","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median ratio of assessment value to total income","Ratio","270","units","0","v1110054465","110.1.10.8","3.8","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all family categories","Number of properties","Number","223","units","0","v1110050466","119.1.1.1","84120","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all family categories","Percentage - Owner characteristics","Percent","239","units","0","v1110050467","119.1.1.2","100.0","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all family categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050469","119.1.1.4","389000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all family categories","Median total income of family","Dollars","81","units","0","v1110050471","119.1.1.6","102000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all family categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050473","119.1.1.8","3.7","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Couple  family","Number of properties","Number","223","units","0","v1110050474","119.1.2.1","61420","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Couple  family","Percentage - Owner characteristics","Percent","239","units","0","v1110050475","119.1.2.2","73.0","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Couple  family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050477","119.1.2.4","411000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Couple  family","Median total income of family","Dollars","81","units","0","v1110050479","119.1.2.6","118000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Couple  family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050481","119.1.2.8","3.4","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Lone-parent family","Number of properties","Number","223","units","0","v1110050482","119.1.3.1","7160","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Lone-parent family","Percentage - Owner characteristics","Percent","239","units","0","v1110050483","119.1.3.2","8.5","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Lone-parent family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050485","119.1.3.4","358000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Lone-parent family","Median total income of family","Dollars","81","units","0","v1110050487","119.1.3.6","82600","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Lone-parent family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050489","119.1.3.8","4.3","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Other census family","Number of properties","Number","223","units","0","v1110050490","119.1.4.1","15540","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Other census family","Percentage - Owner characteristics","Percent","239","units","0","v1110050491","119.1.4.2","18.5","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Other census family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050493","119.1.4.4","333000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Other census family","Median total income of family","Dollars","81","units","0","v1110050495","119.1.4.6","57000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Other census family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050497","119.1.4.8","5.7","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all pension income categories","Number of properties","Number","223","units","0","v1110050498","119.1.5.1","84120","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all pension income categories","Percentage - Owner characteristics","Percent","239","units","0","v1110050499","119.1.5.2","100.0","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all pension income categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050501","119.1.5.4","389000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all pension income categories","Median total income of family","Dollars","81","units","0","v1110050503","119.1.5.6","102000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all pension income categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050505","119.1.5.8","3.7","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","One or more of the owners receives pension income","Number of properties","Number","223","units","0","v1110050506","119.1.6.1","30500","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","One or more of the owners receives pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110050507","119.1.6.2","36.3","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","One or more of the owners receives pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050509","119.1.6.4","372000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","One or more of the owners receives pension income","Median total income of family","Dollars","81","units","0","v1110050511","119.1.6.6","76000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","One or more of the owners receives pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050513","119.1.6.8","4.9","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","None of the owners receive pension income","Number of properties","Number","223","units","0","v1110050514","119.1.7.1","53620","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","None of the owners receive pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110050515","119.1.7.2","63.7","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","None of the owners receive pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050517","119.1.7.4","400000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","None of the owners receive pension income","Median total income of family","Dollars","81","units","0","v1110050519","119.1.7.6","117000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","None of the owners receive pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050521","119.1.7.8","3.3","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all residency participation types","Number of properties","Number","223","units","0","v1110050522","119.1.8.1","84120","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all residency participation types","Percentage - Owner characteristics","Percent","239","units","0","v1110050523","119.1.8.2","100.0","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all residency participation types","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050525","119.1.8.4","389000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all residency participation types","Median total income of family","Dollars","81","units","0","v1110050527","119.1.8.6","102000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Total, all residency participation types","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050529","119.1.8.8","3.7","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Resident owners only","Number of properties","Number","223","units","0","v1110050530","119.1.9.1","83680","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Resident owners only","Percentage - Owner characteristics","Percent","239","units","0","v1110050531","119.1.9.2","99.5","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Resident owners only","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050533","119.1.9.4","389000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Resident owners only","Median total income of family","Dollars","81","units","0","v1110050535","119.1.9.6","102000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Resident owners only","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050537","119.1.9.8","3.7","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Mix of resident and non-resident owners","Number of properties","Number","223","units","0","v1110050538","119.1.10.1","440","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Mix of resident and non-resident owners","Percentage - Owner characteristics","Percent","239","units","0","v1110050539","119.1.10.2","0.5","","","","1"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110050541","119.1.10.4","368000","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median total income of family","Dollars","81","units","0","v1110050543","119.1.10.6","65900","","","","0"
"2018","Oshawa, census metropolitan area","2016S0503532","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median ratio of assessment value to total income","Ratio","270","units","0","v1110050545","119.1.10.8","5.2","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all family categories","Number of properties","Number","223","units","0","v1110048226","123.1.1.1","209960","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all family categories","Percentage - Owner characteristics","Percent","239","units","0","v1110048227","123.1.1.2","100.0","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all family categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048229","123.1.1.4","370000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all family categories","Median total income of family","Dollars","81","units","0","v1110048231","123.1.1.6","117000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all family categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048233","123.1.1.8","3.1","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Couple  family","Number of properties","Number","223","units","0","v1110048234","123.1.2.1","150460","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Couple  family","Percentage - Owner characteristics","Percent","239","units","0","v1110048235","123.1.2.2","71.7","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Couple  family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048237","123.1.2.4","390000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Couple  family","Median total income of family","Dollars","81","units","0","v1110048239","123.1.2.6","138000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Couple  family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048241","123.1.2.8","2.8","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Lone-parent family","Number of properties","Number","223","units","0","v1110048242","123.1.3.1","13440","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Lone-parent family","Percentage - Owner characteristics","Percent","239","units","0","v1110048243","123.1.3.2","6.4","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Lone-parent family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048245","123.1.3.4","336000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Lone-parent family","Median total income of family","Dollars","81","units","0","v1110048247","123.1.3.6","93000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Lone-parent family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048249","123.1.3.8","3.6","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Other census family","Number of properties","Number","223","units","0","v1110048250","123.1.4.1","46060","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Other census family","Percentage - Owner characteristics","Percent","239","units","0","v1110048251","123.1.4.2","21.9","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Other census family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048253","123.1.4.4","318000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Other census family","Median total income of family","Dollars","81","units","0","v1110048255","123.1.4.6","68800","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Other census family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048257","123.1.4.8","4.4","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all pension income categories","Number of properties","Number","223","units","0","v1110048258","123.1.5.1","209960","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all pension income categories","Percentage - Owner characteristics","Percent","239","units","0","v1110048259","123.1.5.2","100.0","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all pension income categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048261","123.1.5.4","370000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all pension income categories","Median total income of family","Dollars","81","units","0","v1110048263","123.1.5.6","117000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all pension income categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048265","123.1.5.8","3.1","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","One or more of the owners receives pension income","Number of properties","Number","223","units","0","v1110048266","123.1.6.1","84780","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","One or more of the owners receives pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110048267","123.1.6.2","40.4","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","One or more of the owners receives pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048269","123.1.6.4","370000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","One or more of the owners receives pension income","Median total income of family","Dollars","81","units","0","v1110048271","123.1.6.6","93600","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","One or more of the owners receives pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048273","123.1.6.8","3.9","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","None of the owners receive pension income","Number of properties","Number","223","units","0","v1110048274","123.1.7.1","125180","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","None of the owners receive pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110048275","123.1.7.2","59.6","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","None of the owners receive pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048277","123.1.7.4","370000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","None of the owners receive pension income","Median total income of family","Dollars","81","units","0","v1110048279","123.1.7.6","133000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","None of the owners receive pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048281","123.1.7.8","2.8","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all residency participation types","Number of properties","Number","223","units","0","v1110048282","123.1.8.1","209980","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all residency participation types","Percentage - Owner characteristics","Percent","239","units","0","v1110048283","123.1.8.2","100.0","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all residency participation types","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048285","123.1.8.4","370000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all residency participation types","Median total income of family","Dollars","81","units","0","v1110048287","123.1.8.6","117000","","","","0"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Total, all residency participation types","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048289","123.1.8.8","3.1","","","","1"
"2018","Ottawa-Gatineau (Ontario part), census metropolitan area","2016S0504505","Total, all owner-occupied property types","Resident owners only","Number of properties","Number","223","units","0","v1110048290","123.1.9.1","208560","","","","0"
